source,external_product_code,product_name,category_name,sale_date,quantity
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-22,20
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-22,26
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-22,13
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-22,23
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-22,12
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-22,9
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-22,14
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-22,11
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-22,20
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-22,31
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-22,51
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-22,40
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-22,64
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-22,37
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-22,44
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-22,61
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-22,30
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-01-22,29
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-01-22,12
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-01-22,11
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-01-22,8
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-01-22,37
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-01-22,15
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-01-22,9
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-01-23,41
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-01-23,40
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-01-23,25
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-01-23,36
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-01-23,20
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-01-23,150
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-01-23,81
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-01-23,76
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-01-23,46
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-01-23,37
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-01-23,54
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-01-23,26
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-01-23,18
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-01-23,33
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-01-23,35
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-01-23,141
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-01-23,110
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-01-23,64
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-01-23,69
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-01-23,86
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-01-23,19
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-01-23,37
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-01-23,26
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-01-23,20
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-01-23,34
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-01-23,13
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-23,21
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-23,29
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-23,13
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-23,19
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-23,14
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-23,12
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-23,19
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-23,14
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-23,26
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-23,40
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-23,43
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-23,41
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-23,51
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-23,41
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-23,43
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-23,54
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-23,25
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-01-23,20
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-01-23,15
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-01-23,12
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-01-23,9
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-01-23,42
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-01-23,25
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-01-23,8
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-01-24,58
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-01-24,42
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-01-24,31
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-01-24,45
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-01-24,25
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-01-24,161
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-01-24,93
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-01-24,99
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-01-24,67
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-01-24,39
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-01-24,86
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-01-24,28
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-01-24,20
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-01-24,37
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-01-24,44
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-01-24,139
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-01-24,198
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-01-24,80
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-01-24,80
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-01-24,78
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-01-24,33
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-01-24,39
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-01-24,34
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-01-24,28
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-01-24,57
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-01-24,17
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-24,24
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-24,27
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-24,12
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-24,20
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-24,15
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-24,13
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-24,17
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-24,15
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-24,28
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-24,46
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-24,62
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-24,48
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-24,89
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-24,53
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-24,48
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-24,97
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-24,36
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-01-24,32
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-01-24,14
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-01-24,17
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-01-24,11
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-01-24,44
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-01-24,21
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-01-24,13
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-01-25,57
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-01-25,58
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-01-25,31
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-01-25,47
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-01-25,20
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-01-25,133
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-01-25,110
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-01-25,81
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-01-25,67
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-01-25,62
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-01-25,99
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-01-25,27
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-01-25,23
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-01-25,54
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-01-25,37
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-01-25,148
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-01-25,129
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-01-25,76
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-01-25,93
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-01-25,109
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-01-25,30
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-01-25,40
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-01-25,36
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-01-25,23
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-01-25,57
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-01-25,21
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-25,19
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-25,31
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-25,14
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-25,25
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-25,14
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-25,11
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-25,21
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-25,16
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-25,23
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-25,36
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-25,59
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-25,69
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-25,88
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-25,49
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-25,47
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-25,104
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-25,42
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-01-25,35
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-01-25,21
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-01-25,17
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-01-25,9
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-01-25,53
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-01-25,25
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-01-25,15
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-01-26,41
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-01-26,31
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-01-26,26
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-01-26,30
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-01-26,20
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-01-26,117
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-01-26,82
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-01-26,68
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-01-26,53
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-01-26,45
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-01-26,62
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-01-26,27
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-01-26,19
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-01-26,40
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-01-26,37
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-01-26,162
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-01-26,100
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-01-26,69
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-01-26,70
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-01-26,80
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-01-26,22
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-01-26,28
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-01-26,26
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-01-26,25
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-01-26,37
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-01-26,15
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-26,15
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-26,21
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-26,12
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-26,24
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-26,11
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-26,9
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-26,15
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-26,12
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-26,24
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-26,34
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-26,52
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-26,37
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-26,65
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-26,41
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-26,54
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-26,67
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-26,24
vn_synthetic,ORION-PIE,Bánh Orion Choco Pie,Đồ ăn vặt,2026-01-26,27
vn_synthetic,BATTERY-AA,Pin Energizer AA vỉ 2,Đồ gia dụng,2026-01-26,14
vn_synthetic,BATTERY-AAA,Pin Energizer AAA vỉ 2,Đồ gia dụng,2026-01-26,10
vn_synthetic,BULB-LED9,Bóng đèn LED 9W,Đồ gia dụng,2026-01-26,9
vn_synthetic,TISSUE-200,Khăn giấy Pulppy 200 tờ,Đồ gia dụng,2026-01-26,31
vn_synthetic,BAG-TRASH,Túi rác đen 54x70,Đồ gia dụng,2026-01-26,19
vn_synthetic,MATCH-BOX,Diêm Thống Nhất hộp,Đồ gia dụng,2026-01-26,12
vn_synthetic,VNM-S100,Sữa Tươi Vinamilk 100% 1L,Sữa và các sản phẩm từ sữa,2026-01-27,36
vn_synthetic,VNM-YOG,Sữa chua Vinamilk có đường,Sữa và các sản phẩm từ sữa,2026-01-27,31
vn_synthetic,VNM-COND,Sữa đặc Ông Thọ 380g,Sữa và các sản phẩm từ sữa,2026-01-27,31
vn_synthetic,VNM-PROB,Sữa chua probiotic Vinamilk,Sữa và các sản phẩm từ sữa,2026-01-27,29
vn_synthetic,VNM-CHEE,Phô mai con bò cười 8v,Sữa và các sản phẩm từ sữa,2026-01-27,20
vn_synthetic,LAVIE-500,Nước Lavie 500ml,Đồ uống,2026-01-27,115
vn_synthetic,COCA-320,Coca-Cola 320ml,Đồ uống,2026-01-27,70
vn_synthetic,PEPSI-390,Pepsi 390ml,Đồ uống,2026-01-27,59
vn_synthetic,AQUA-1500,Aquafina 1.5L,Đồ uống,2026-01-27,49
vn_synthetic,REDBULL-250,Red Bull 250ml,Đồ uống,2026-01-27,34
vn_synthetic,STING-330,Sting dâu 330ml,Đồ uống,2026-01-27,52
vn_synthetic,G7-3IN1,Cà phê G7 3in1 hộp 18 gói,Đồ uống,2026-01-27,19
vn_synthetic,NESCAFE-3IN1,Nescafé 3in1 hộp 24 gói,Đồ uống,2026-01-27,21
vn_synthetic,HEINEKEN-330,Bia Heineken Sleek 330ml,Đồ uống,2026-01-27,40
vn_synthetic,TIGER-330,Bia Tiger Crystal 330ml,Đồ uống,2026-01-27,26
vn_synthetic,HAOHAO-TOM,Mì Hảo Hảo Tôm Chua Cay,Thực phẩm đóng gói,2026-01-27,145
vn_synthetic,HAOHAO-CHUA,Mì Hảo Hảo Chua Cay,Thực phẩm đóng gói,2026-01-27,118
vn_synthetic,OMACHI-BO,Mì Omachi Bò Hầm,Thực phẩm đóng gói,2026-01-27,48
vn_synthetic,KOKOMI-TOM,Mì Kokomi Tôm,Thực phẩm đóng gói,2026-01-27,94
vn_synthetic,MILO-22G,Milo gói 22g,Thực phẩm đóng gói,2026-01-27,56
vn_synthetic,CHOCOPIE-12,Bánh Chocopie hộp 12 cái,Đồ ăn vặt,2026-01-27,29
vn_synthetic,OREO-133,Bánh Oreo 133g,Đồ ăn vặt,2026-01-27,33
vn_synthetic,PIZZA-PIE,Bánh quy Cosy Marie,Đồ ăn vặt,2026-01-27,25
vn_synthetic,KITKAT-4F,KitKat 4 thanh,Đồ ăn vặt,2026-01-27,26
vn_synthetic,LAYS-56,Snack Lays 56g,Đồ ăn vặt,2026-01-27,48
vn_synthetic,CLEAR-630,Dầu gội Clear Men 630g,Hóa mỹ phẩm,2026-01-27,15
vn_synthetic,SUNSILK-650,Dầu gội Sunsilk 650ml,Hóa mỹ phẩm,2026-01-27,21
vn_synthetic,DOVE-90,Xà phòng Dove 90g,Hóa mỹ phẩm,2026-01-27,21
vn_synthetic,OMO-28,Bột giặt OMO Matic 2.8kg,Hóa mỹ phẩm,2026-01-27,12
vn_synthetic,PS-240,Kem đánh răng P/S 240g,Hóa mỹ phẩm,2026-01-27,20
vn_synthetic,LISTERINE-250,Nước súc miệng Listerine 250ml,Hóa mỹ phẩm,2026-01-27,13
vn_synthetic,PAMPERS-M,Tã Pampers size M,Đồ dùng cá nhân,2026-01-27,11
vn_synthetic,KOTEX-NIGHT,Băng vệ sinh Kotex Night,Đồ dùng cá nhân,2026-01-27,18
vn_synthetic,NIVEA-150,Kem dưỡng Nivea 150ml,Hóa mỹ phẩm,2026-01-27,11
vn_synthetic,COLGATE-180,Kem đánh răng Colgate 180g,Hóa mỹ phẩm,2026-01-27,25
vn_synthetic,UNILEVER-SOAP,Xà phòng Lifebuoy 85g,Hóa mỹ phẩm,2026-01-27,27
vn_synthetic,MAGGI-200,Hạt nêm Maggi 200g,Thực phẩm đóng gói,2026-01-27,34
vn_synthetic,KNORR-60,Hạt nêm Knorr 60g,Thực phẩm đóng gói,2026-01-27,46
vn_synthetic,CHINSU-250,Tương ớt Chinsu 250g,Thực phẩm đóng gói,2026-01-27,57
vn_synthetic,NAMNGU-500,Nước mắm Nam Ngư 500ml,Thực phẩm đóng gói,2026-01-27,37
vn_synthetic,MEGA-400,Dầu ăn Meizan 400ml,Thực phẩm đóng gói,2026-01-27,35
vn_synthetic,VIFON-PHO,Phở Vifon gói,Thực phẩm đóng gói,2026-01-27,68
vn_synthetic,BIBIGO-MANDU,Bánh bao Bibigo Mandu,Thực phẩm đóng gói,2026-01-27,33
